Player,POS,Total FPTS,Avg FPTS
"Drew Plitt QB • CIN",QB,0,
"Anthony Gordon QB • KC",QB,0,
"Behren Morton QB • NE",QB,0,
"Clayton Thorson QB • NYG",QB,0,
"Tim DeMorat QB • WAS",QB,0,
"Brandon Allen QB • NYG",QB,0,
"Holton Ahlers QB • SEA",QB,0,
"Drew Anderson QB • ARI",QB,0,
"Case Cookus QB • LAR",QB,0,
"Emory Jones QB • ATL",QB,0,
"Kelly Bryant QB • FA",QB,0,
"Haynes King QB • CAR",QB,0,
"Cody Fajardo QB • LV",QB,0,
"Jacob Sirmon QB • CLE",QB,0,
"Tanner Mordecai QB • SF",QB,0,
"Chris Oladokun QB • KC",QB,0,
"Sam Hartman QB • WAS",QB,0,
"Braelon Allen RB • NYJ",RB,0,
"Dontae McMillan RB • BAL",RB,0,
"Avery Williams RB • NYJ",RB,0,
"Kay'ron Lynch-Adams RB • CAR",RB,0,
"J'Mari Taylor RB • JAC",RB,0,
"Cameron Scarlett RB • SEA",RB,0,
"Louis Rees-Zammit RB • JAC",RB,0,
"Trevor Etienne RB • CAR",RB,0,
"CJ Marable RB • NE",RB,0,
"Lew Nichols RB • PIT",RB,0,
"Sone Ntoh RB • BAL",RB,0,
"Bruce Anderson RB • IND",RB,0,
"DK Kaufman RB • SEA",RB,0,
"Lincoln Pare RB • IND",RB,0,
"Toa Taua RB • CLE",RB,0,
"Travis Homer RB • PIT",RB,0,0.00
"Greg Desrosiers Jr. RB • LAC",RB,0,
"Chris Smith RB • SEA",RB,0,
"Anthony Tyus III RB • CAR",RB,0,
"Javian Hawkins RB • LAR",RB,0,
"Nathaniel Peat RB • DAL",RB,0,
"Julius Chestnut RB • TEN",RB,0,0.00
"Shane Watts RB • NE",RB,0,
"DJ Herman RB • MIA",RB,0,
"Josh Pitsenberger RB • HOU",RB,0,
"Sione Vaki RB • DET",RB,0,
"Tyler Gaffney RB • NE",RB,0,
"Kevin Marks Jr. RB • LAC",RB,0,
"Otis Anderson RB • LAR",RB,0,
"Aidan Robbins RB • CLE",RB,0,
"Deshaun Fenwick RB • GB",RB,0,
"Chip Trayanum RB • NYJ",RB,0,
"Valentine Holmes RB • NYJ",RB,0,
"George Aston RB • NYG",RB,0,
"Dee Hart RB • FA",RB,0,
"Will Shipley RB • PHI",RB,0,
"Kamryn Pettway RB • MIN",RB,0,
"RJ Harvey RB • DEN",RB,0,
"Jalen Jackson RB • JAC",RB,0,
"Davon Booth RB • CLE",RB,0,
"Blake Watson RB • TEN",RB,0,
"Bryce Love RB • WAS",RB,0,
"Mike Washington Jr. RB • LV",RB,0,
"MarShawn Lloyd RB • GB",RB,0,
"TaMerik Williams RB • SEA",RB,0,
"Robbie Ouzts RB • SEA",RB,0,
"Elijah Dotson RB • ATL",RB,0,0.00
"TJ Pledger RB • ARI",RB,0,
"Ellis Merriweather RB • GB",RB,0,
"Ralph Webb RB • PIT",RB,0,
"Cody Schrader RB • DEN",RB,0,
"Devin Neal RB • NO",RB,0,
"British Brooks RB • HOU",RB,0,
"Nicholas Singleton RB • TEN",RB,0,
"Khalfani Muhammad RB • ARI",RB,0,
"Marcus Major RB • BAL",RB,0,
"Nay'Quan Wright RB • IND",RB,0,
"Hassan Haskins RB • LAC",RB,0,
"Bucky Irving RB • TB",RB,0,
"Jase McClellan RB • TB",RB,0,
"John Lovett RB • PIT",RB,0,
"Wayne Taulapapa RB • SEA",RB,0,
"Charles McClelland RB • TEN",RB,0,
"Dean Connors RB • LAR",RB,0,
"Matt Colburn RB • JAC",RB,0,
"Robert Henry Jr. RB • WAS",RB,0,
"Frank Gore Jr. RB • BUF",RB,0,
"CJ Donaldson RB • NO",RB,0,
"Kejon Owens RB • MIN",RB,0,
"Myles Montgomery RB • NE",RB,0,
"Jarveon Howard RB • BUF",RB,0,
"Nyheim Miller-Hines RB • NO",RB,0,
"Brenden Knox RB • KC",RB,0,
"Isaiah Bowser RB • BUF",RB,0,
"Michael Wiley RB • TB",RB,0,
"Alfonzo Graham RB • PIT",RB,0,
"Demond Claiborne RB • MIN",RB,0,
"Ja'Quinden Jackson RB • JAC",RB,0,
"Kaleb Johnson RB • PIT",RB,0,
"Benny LeMay RB • CLE",RB,0,
"Shermari Jones RB • CIN",RB,0,
"Jabari Small RB • DET",RB,0,
"Leddie Brown RB • LAC",RB,0,
"Brandon Johnson RB • PIT",RB,0,
"Ollie Gordon II RB • MIA",RB,0,
"Daijun Edwards RB • PIT",RB,0,
"Bryant Koback RB • SEA",RB,0,
"Tyler Hoosman RB • LAC",RB,0,
"Anderson Castle RB • IND",RB,0,
"Jamal Haynes RB • CIN",RB,0,
"Tyrion Davis-Price RB • GB",RB,0,0.00
"Kobe Lewis RB • SEA",RB,0,
"Emani Bailey RB • CAR",RB,0,
"Tyreik McAllister RB • LV",RB,0,
"Nick Sharga RB • LV",RB,0,
"Gerrid Doaks RB • HOU",RB,0,
"Isaiah Davis RB • NYJ",RB,0,
"Rushawn Baker RB • NE",RB,0,
"Clint Ratkovich RB • ATL",RB,0,
"Darius Clark RB • CAR",RB,0,
"Mike Weber RB • NYG",RB,0,
"Darius Anderson RB • HOU",RB,0,
"Toriano Clinton RB • IND",RB,0,
"Jawhar Jordan RB • HOU",RB,0,
"DJ Giddens RB • IND",RB,0,
"Jordan Ellis RB • CIN",RB,0,
"B.J. Catalon RB • FA",RB,0,
"Jared Baker RB • ARI",RB,0,
"Anthony Hankerson RB • MIA",RB,0,
"Max Hurleman RB • PIT",RB,0,
"Ronnie Brown RB • TB",RB,0,
"Sam Schnee RB • TEN",RB,0,
"Dedrick Mills RB • DET",RB,0,
"Camerun Peoples RB • CAR",RB,0,
"Aaron Dykes RB • MIN",RB,0,
"Adam Prentice RB • DEN",RB,0,0.00
"Miles Davis RB • CAR",RB,0,
"Donovan Edwards RB • MIA",RB,0,
"Jalen White RB • GB",RB,0,
"Zavier Scott RB • MIN",RB,0,
"Micah Bernard RB • NE",RB,0,
"Master Teague III RB • PIT",RB,0,
"Quali Conley RB • CIN",RB,0,
"Kye Robichaux RB • DET",RB,0,
"Kaelon Black RB • SF",RB,0,
"Elijah Tau-Tolliver RB • BAL",RB,0,
"Dylan Sampson RB • CLE",RB,0,
"Austin Jones RB • WAS",RB,0,
"Jonah Coleman RB • DEN",RB,0,
"Sean Tucker RB • TB",RB,0,0.00
"Elijah Young RB • BUF",RB,0,
"Ramon Jefferson RB • TB",RB,0,
"Evan Hull RB • HOU",RB,0,0.00
"Amar Johnson RB • LAC",RB,0,
"Taj McGowan RB • JAC",RB,0,
"Mikey Daniel RB • CAR",RB,0,
"Nate Noel RB • IND",RB,0,
"Ulysses Bentley IV RB • IND",RB,0,
"Jaylen Wright RB • MIA",RB,0,
"Jaden Nixon RB • GB",RB,0,
"Jashaun Corbin RB • NE",RB,0,0.00
"Phil Mafah RB • DAL",RB,0,
"Noah Whittington RB • HOU",RB,0,
"Jacardia Wright RB • SEA",RB,0,
"Greg Bell RB • PIT",RB,0,
"Sincere McCormick RB • SF",RB,0,
"Patrick Carr RB • SEA",RB,0,
"Lucas Scott RB • BAL",RB,0,
"Demetric Felton RB • WAS",RB,0,
"DJ Williams RB • TB",RB,0,
"Zach Ojile RB • MIN",RB,0,
"Adam Randall RB • BAL",RB,0,
"Jam Miller RB • NE",RB,0,
"Eli Heidenreich RB • PIT",RB,0,
"John Kelly RB • CLE",RB,0,
"Adam Choice RB • SEA",RB,0,
"Ian Wheeler RB • BUF",RB,0,
"Mason Stokke RB • CAR",RB,0,
"Hassan Hall RB • ARI",RB,0,
"Demario Richard RB • ATL",RB,0,
"B.J. Baylor RB • ATL",RB,0,
"Le'Veon Moss RB • MIA",RB,0,
"Josh Hokit RB • ARI",RB,0,
"Garrett Groshek RB • MIN",RB,0,
"Xazavian Valladay RB • MIN",RB,0,0.00
"Kennedy Brooks RB • PHI",RB,0,
"Bhayshul Tuten RB • JAC",RB,0,
"Taimi Tutogi RB • FA",RB,0,
"Mataeo Durant RB • PIT",RB,0,
"Trabis Ward RB • FA",RB,0,
"Christian Wade RB • BUF",RB,0,
"ZaQuandre White RB • MIA",RB,0,
"George Holani RB • SEA",RB,0,
"Ronald Awatt RB • SF",RB,0,
"Blake Corum RB • LAR",RB,0,
"Dy'Shawn Mobley RB • CIN",RB,0,
"Ke'Shawn Vaughn RB • SF",RB,0,0.00
"DeeJay Dallas RB • JAC",RB,0,0.00
"Rakeem Boyd RB • DET",RB,0,
"Khalan Laborn RB • SF",RB,0,
"Brock Lampe RB • NE",RB,0,
"Jacob Saylors RB • DET",RB,0,
"Terrance Cobb RB • LV",RB,0,
"Ashton Jeanty RB • LV",RB,0,
"Deion Hankins RB • CHI",RB,0,
"Jermar Jefferson RB • SF",RB,0,
"EJ Smith RB • KC",RB,0,
"Tre Harbison III RB • CLE",RB,0,
"Noah Cain RB • CIN",RB,0,
"Chris Evans RB • CIN",RB,0,0.00
"Christopher Ezeala RB • BAL",RB,0,
"Marcus Yarns RB • NO",RB,0,
"Darnell Holland RB • NO",RB,0,
"Kadarius Calloway RB • TB",RB,0,
"Aaron Shampklin RB • MIA",RB,0,
"Jonathon Brooks RB • CAR",RB,0,
"Jaydon Blue RB • DAL",RB,0,
"Kairee Robinson RB • SEA",RB,0,
"Tiyon Evans RB • CAR",RB,0,
"De'Montre Tuggle RB • CHI",RB,0,
"Jordan Byrd RB • PIT",RB,0,
"Dylan Laube RB • LV",RB,0,
"Cash Jones RB • ATL",RB,0,
"Lorenzo Lingard RB • NYG",RB,0,
"Kene Nwangwu RB • NYJ",RB,0,0.00
"Tayon Fleet-Davis RB • KC",RB,0,
"Seth McGowan RB • IND",RB,0,
"Max Borghi RB • PIT",RB,0,
"Jaydn Ott RB • KC",RB,0,
"Nate Carter RB • ATL",RB,0,
"Jordan Waters RB • LAR",RB,0,
"Mark Thompson RB • LV",RB,0,
"Isi Sofele RB • FA",RB,0,
"Trey Benson RB • ARI",RB,0,
"Tre Stewart RB • MIN",RB,0,
"Myles Gaskin RB • SEA",RB,0,0.00
"BJ Emmons RB • HOU",RB,0,
"Trayveon Williams RB • CLE",RB,0,0.00
"Jarquez Hunter RB • LAR",RB,0,
"TreVeyon Henderson RB • NE",RB,0,
"Jayden Higgins WR • HOU",WR,0,
"Jaquarii Roberson WR • LAR",WR,0,
"Michael Briscoe WR • MIN",WR,0,
"Malick Meiga WR • CAR",WR,0,
"David Sills WR • TB",WR,0,0.00
"LaJohntay Wester WR • BAL",WR,0,
"Austin Willis WR • DET",WR,0,
"Coleman Owen WR • IND",WR,0,
"Noah Thomas WR • CIN",WR,0,
"Da'Quan Felton WR • NYJ",WR,0,
"Joseph Scates WR • JAC",WR,0,
"Tyrell Shavers WR • BUF",WR,0,
"Stephen Gosnell WR • BUF",WR,0,
"Devontez Walker WR • BAL",WR,0,
"Jacoby Jones WR • WAS",WR,0,
"Tre Walker WR • BUF",WR,0,
"Damon Hazelton WR • HOU",WR,0,
"JoJo Ward WR • ARI",WR,0,
"Jontre Kirklin WR • SF",WR,0,
"Jalen Wayne WR • GB",WR,0,
"Travis Hunter WR • JAC",WR,0,
"Eli Pancol WR • IND",WR,0,
"Eric Rivers WR • TB",WR,0,
"Joaquin Davis WR • PIT",WR,0,
"Dai'Jean Dixon WR • NO",WR,0,
"Theo Wease Jr. WR • MIA",WR,0,
"Alex Bachman WR • LV",WR,0,
"Derrick Dillon WR • CLE",WR,0,
"Deion Burks WR • IND",WR,0,
"Jalen McCleskey WR • NO",WR,0,
"Ted Hurst WR • TB",WR,0,
"Michael Wortham WR • JAC",WR,0,
"Rome Odunze WR • CHI",WR,0,
"Moose Muhammad III WR • CAR",WR,0,
"Milton Wright WR • LAC",WR,0,
"Jaivon Heiligh WR • CIN",WR,0,
"Aaron Bailey WR • BAL",WR,0,
"Colbie Young WR • CIN",WR,0,
"Marcus Rosemy-Jacksaint WR • PHI",WR,0,
"Devon Williams WR • BAL",WR,0,
"David Wallis WR • NE",WR,0,
"Landon Parker WR • IND",WR,0,
"Ryan Flournoy WR • DAL",WR,0,
"Montrell Washington WR • NYG",WR,0,0.00
"Phil Lutz WR • NE",WR,0,
"Davon Grayson WR • KC",WR,0,
"Ashton Dulin WR • IND",WR,0,
"Ja'Mori Maclin WR • BUF",WR,0,
"Malik Taylor WR • DET",WR,0,0.00
"Kawaan Baker WR • GB",WR,0,
"Kody Case WR • IND",WR,0,
"Jalen Royals WR • KC",WR,0,
"Kaden Prather WR • BUF",WR,0,
"Xavier White WR • IND",WR,0,
"Omar Bayless WR • KC",WR,0,
"Jamoi Mayes WR • CIN",WR,0,
"Savon Scarver WR • CHI",WR,0,
"Dillon Mitchell WR • MIN",WR,0,
"Justin Marshall WR • SEA",WR,0,
"Ramel Keyton WR • TEN",WR,0,
"Terry Wright WR • MIA",WR,0,
"Jamari Thrash WR • CLE",WR,0,
"Jonathon Rumph WR • NYJ",WR,0,
"Octavian Smith Jr. WR • BAL",WR,0,
"Chris Hilton Jr. WR • WAS",WR,0,
"Max Tomczak WR • BUF",WR,0,
"Tez Johnson WR • TB",WR,0,
"Garett Maag WR • MIN",WR,0,
"Darius Cooper WR • PHI",WR,0,
"Dont'e Thornton Jr. WR • LV",WR,0,
"John Jiles WR • NE",WR,0,
"Calvin Jackson Jr. WR • MIA",WR,0,
"Demetris Robertson WR • SEA",WR,0,
"Jeff Foreman WR • LV",WR,0,
"Jalen Virgil WR • BUF",WR,0,
"Tyren Montgomery WR • TEN",WR,0,
"T.J. Vasher WR • DAL",WR,0,
"Jaray Jenkins WR • PIT",WR,0,
"Reece Horn WR • CIN",WR,0,
"Roc Taylor WR • PIT",WR,0,
"Caullin Lacy WR • NYJ",WR,0,
"Josh Pearson WR • TB",WR,0,
"Jamaal Pritchett WR • NYJ",WR,0,
"Silas Bolden WR • HOU",WR,0,
"A.J. Henning WR • MIA",WR,0,
"Will Sheppard WR • GB",WR,0,
"Jordan Hudson WR • DAL",WR,0,
"Malachi Carter WR • CIN",WR,0,
"Shedrick Jackson WR • LV",WR,0,0.00
"Jacob De Jesus WR • KC",WR,0,
"Isaac Zico WR • ARI",WR,0,
"Makai Lemon WR • PHI",WR,0,
"Drake Stoops WR • LAR",WR,0,
"Antwane Wells Jr. WR • ATL",WR,0,
"Ayir Asante WR • NYG",WR,0,
"Cyrus Allen WR • KC",WR,0,
"Zavion Thomas WR • CHI",WR,0,
"Josh Jarboe WR • FA",WR,0,
"Daniel Jackson WR • HOU",WR,0,
"Kade Warner WR • TB",WR,0,
"Golden Tate WR • TEN",WR,0,
"Tarik Black WR • DET",WR,0,
"Jadon Haselwood WR • PHI",WR,0,
"Sincere Brown WR • LAC",WR,0,
"Dylan Cantrell WR • WAS",WR,0,
"Shaleak Knotts WR • MIN",WR,0,
"Dalen Cambre WR • NYG",WR,0,
"Whop Philyor WR • MIN",WR,0,
"Romello Brinson WR • DAL",WR,0,
"Alex Wesley WR • CHI",WR,0,
"Sam Pinckney WR • CAR",WR,0,
"Traeshon Holden WR • DAL",WR,0,
"Austin Proehl WR • NYG",WR,0,
"Jaylin Lane WR • WAS",WR,0,
"Connor Wedington WR • SEA",WR,0,
"Harrison Wallace III WR • ARI",WR,0,
"Tre Mosley WR • CIN",WR,0,
"De'Zhaun Stribling WR • SF",WR,0,
"Adonai Mitchell WR • NYJ",WR,0,
"Travis Jonsen WR • TB",WR,0,
"Lincoln Victor WR • DEN",WR,0,
"John Rhys Plumlee WR • PIT",WR,0,
"Jalen Nailor WR • LV",WR,0,0.00
"DeAndre Thompkins WR • GB",WR,0,
"Latreal Jones WR • TB",WR,0,
"Thayer Thomas WR • DEN",WR,0,
"Dallas Daniels WR • DEN",WR,0,
"Corey Crooms Jr. WR • DAL",WR,0,
"DaVaris Daniels WR • NE",WR,0,
"A.J. Richardson WR • ARI",WR,0,
"Jaaron Hayek WR • KC",WR,0,
"Jeff Caldwell WR • KC",WR,0,
"D'Wayne Eskridge WR • MIA",WR,0,0.00
"Blake Proehl WR • MIN",WR,0,
"Donaven McCulley WR • MIA",WR,0,
"Xavier Restrepo WR • TEN",WR,0,
"Ricky White III WR • SEA",WR,0,
"Elic Ayomanor WR • TEN",WR,0,
"Terique Owens WR • SF",WR,0,
"Johnnie Dixon WR • DAL",WR,0,
"Cortez Braham Jr. WR • BAL",WR,0,
"Dante Pettis WR • NO",WR,0,
"Trevon Grimes WR • PHI",WR,0,
"James Proche WR • TEN",WR,0,0.00
"Gage Larvadain WR • CLE",WR,0,
"Kyron Hudson WR • CHI",WR,0,
"Will Pauling WR • SF",WR,0,
"Jadakis Bonds WR • GB",WR,0,
"Wesley Grimes WR • SF",WR,0,
"Braydon Johnson WR • BUF",WR,0,
"EJ Horton Jr. WR • IND",WR,0,
"Ajou Ajou WR • IND",WR,0,
"Cam Johnson WR • CAR",WR,0,
"Talolo Limu-Jones WR • CAR",WR,0,
"Tejhaun Palmer WR • ARI",WR,0,
"Jared Smart WR • ARI",WR,0,
"Xavier Smith WR • LAR",WR,0,
"Makai Polk WR • ATL",WR,0,
"Reggie Davis WR • DAL",WR,0,
"Corey Sutton WR • DET",WR,0,
"Lujuan Winningham WR • JAC",WR,0,
"DeVontres Dukes WR • DEN",WR,0,
"Cornelius Johnson WR • BAL",WR,0,
"Thomas Ives WR • CHI",WR,0,
"Josh Johnson WR • DET",WR,0,
"Josh Vann WR • CAR",WR,0,
"Cameron Dorner WR • NE",WR,0,
"DeAngelo Hardy WR • BAL",WR,0,
"Dorian Singer WR • JAC",WR,0,
"Xavier Malone WR • ATL",WR,0,
"Jenson Stoshak WR • CAR",WR,0,
"Tetairoa McMillan WR • CAR",WR,0,
"Tahj Washington WR • MIA",WR,0,
"Drew Estrada WR • HOU",WR,0,
"Detrich Clark WR • ATL",WR,0,
"Jackson Meeks WR • DET",WR,0,
"Amba Etta-Tawo WR • HOU",WR,0,
"Je'Quan Burton WR • MIA",WR,0,
"Elijah Sarratt WR • BAL",WR,0,
"Ty James WR • MIN",WR,0,
"Gavin Holmes WR • TEN",WR,0,
"Ty Scott WR • SEA",WR,0,
"Jalen McMillan WR • TB",WR,0,
"Xavier Guillory WR • BAL",WR,0,
"Marcus Sanders Jr. WR • MIN",WR,0,
"Austin Watkins Jr. WR • PHI",WR,0,
"Kelvin Harmon WR • DAL",WR,0,
"E.J. Williams Jr. WR • LV",WR,0,
"R.J. Starkey WR • GB",WR,0,
"Armanti Foreman WR • MIN",WR,0,
"Warren Jackson WR • LAR",WR,0,
"Ben Patterson WR • JAC",WR,0,
"Jalen Coker WR • CAR",WR,0,
"Donte Sylencieux WR • BAL",WR,0,
"Antonio Williams WR • WAS",WR,0,
"Michael Johnson WR • PHI",WR,0,
"Keilahn Harris WR • PIT",WR,0,
"Dalton Schoen WR • KC",WR,0,
"Devante Davis WR • PHI",WR,0,
"Phillip Dorsett WR • LV",WR,0,0.00
"Peter LeBlanc WR • CHI",WR,0,
"Neil Pau'u WR • BUF",WR,0,
"Denzel Boston WR • CLE",WR,0,
"Cole Burgess WR • PIT",WR,0,
"Malik Turner WR • SF",WR,0,
"Tayvion Robinson WR • CAR",WR,0,
"Henry Litwin WR • CHI",WR,0,
"Bailey Gaither WR • BAL",WR,0,
"De'Quan Hampton WR • SEA",WR,0,
"Seth Williams WR • LV",WR,0,
"Jaxon Janke WR • HOU",WR,0,
"Brian Thomas Jr. WR • JAC",WR,0,
"Jose Barbon WR • DAL",WR,0,
"Dan Chisena WR • CAR",WR,0,0.00
"Bug Howard WR • TB",WR,0,
"Mason Tipton WR • NO",WR,0,
"Bub Means WR • NO",WR,0,
"Ke'Shawn Williams WR • CIN",WR,0,
"Josh Imatorbhebhe WR • JAC",WR,0,
"Beaux Collins WR • NYG",WR,0,
"DeAndre Carter WR • CLE",WR,0,0.00
"Tre Nixon WR • NE",WR,0,
"Siaosi Mariner WR • BAL",WR,0,
"Emanuel Hall WR • WAS",WR,0,
"Hank Beatty WR • TEN",WR,0,
"Jeret Smith WR • KC",WR,0,
"Kyre Duplessis WR • DET",WR,0,
"Jaden Bradley WR • WAS",WR,0,
"Dareke Young WR • LV",WR,0,0.00
"Isaac TeSlaa WR • DET",WR,0,
"Jordan Williams-Lambert WR • CHI",WR,0,
"Changa Hodge WR • ARI",WR,0,
"Brandon Lewis WR • TEN",WR,0,
"Joshua Cephus WR • JAC",WR,0,
"Brennan Presley WR • LAR",WR,0,
"Elijhah Badger WR • KC",WR,0,
"Kearis Jackson WR • HOU",WR,0,0.00
"Equanimeous St. Brown WR • SF",WR,0,0.00
"Manasseh Bailey WR • NYJ",WR,0,
"Jazz Ferguson WR • SEA",WR,0,
"Lucky Jackson WR • DET",WR,0,0.00
"Sy Barnett WR • NO",WR,0,
"Tru Edwards WR • LAR",WR,0,
"Jahdae Walker WR • CHI",WR,0,
"Tyler Simmons WR • PIT",WR,0,
"Montana Lemonious-Craig WR • PIT",WR,0,
"Tyler Kahmann WR • IND",WR,0,
"Tim Patrick WR • NYJ",WR,0,
"Jhamon Ausbon WR • PHI",WR,0,
"K.J. Hamler WR • BUF",K,0,
"Jacob Copeland WR • PIT",WR,0,
"Kobe Prentice WR • CAR",WR,0,
"Josh Harper WR • LV",WR,0,
"Cody White WR • SEA",WR,0,
"Taylor Morin WR • PHI",WR,0,
"Jimmy Kibble WR • NE",WR,0,
"Tai Felton WR • MIN",WR,0,
"Nsimba Webster WR • CHI",WR,0,
"Marcus Green WR • PHI",WR,0,
"Jacob Cowing WR • SF",WR,0,
"Quartney Davis WR • IND",WR,0,
"Xavier Johnson WR • CIN",WR,0,
"Antonio Brown WR • TB",WR,0,
"Bryson Green WR • ARI",WR,0,
"Jaylen Jones WR • LAC",WR,0,
"Arthur Williams WR • NYJ",WR,0,
"Osirus Mitchell WR • GB",WR,0,
"Dayton Wade WR • BAL",WR,0,
"Jaden Smith WR • DAL",WR,0,
"Tyler Snead WR • PIT",WR,0,
"Mikah Holder WR • WAS",WR,0,
"Jakobie Keeney-James WR • GB",WR,0,
"Marcus Riley WR • NYJ",WR,0,
"Irvin Charles WR • SEA",WR,0,0.00
"Michael Woods II WR • DEN",WR,0,
"Jerreth Sterns WR • LAR",WR,0,
"Quincy Skinner Jr. WR • ATL",WR,0,
"Marcus Simms WR • SEA",WR,0,
"Roderick Daniels Jr. WR • NO",WR,0,
"Darius Lassiter WR • JAC",WR,0,
"Oliver Martin WR • JAC",WR,0,
"Harvey Binford WR • IND",WR,0,
"Junior Bergen WR • SF",WR,0,
"Vinny Anthony II WR • ATL",WR,0,
"Germie Bernard WR • PIT",WR,0,
"Johnny Johnson III WR • HOU",WR,0,0.00
"Omari Kelly WR • CHI",WR,0,
"Charleston Rambo WR • PHI",WR,0,
"Carnell Tate WR • TEN",WR,0,
"Kevin Kassis WR • SEA",WR,0,
"Giles Jackson WR • PHI",WR,0,
"Grant DuBose WR • BUF",WR,0,
"Malik Knowles WR • SF",WR,0,
"Marquez Callaway WR • LV",WR,0,0.00
"Bryce Ford-Wheaton WR • NYG",WR,0,
"Jeremiah Webb WR • NE",WR,0,
"Demeer Blankumsee WR • NE",WR,0,
"Braxton Westfield WR • IND",WR,0,
"Anthony Smith WR • DAL",WR,0,
"Julian Hicks WR • GB",WR,0,
"Tanner Knue WR • TB",WR,0,
"Jaylin Noel WR • HOU",WR,0,
"Jordan Watkins WR • SF",WR,0,
"Tracy Moore WR • FA",WR,0,
"Jon'Vea Johnson WR • CHI",WR,0,
"Brenden Rice WR • GB",WR,0,
"Omar Cooper Jr. WR • NYJ",WR,0,
"Hayden Hatten WR • SEA",WR,0,
"Jimmy Horn Jr. WR • CAR",WR,0,
"Kevin Coleman Jr. WR • MIA",WR,0,
"Kevin Austin Jr. WR • NO",WR,0,
"Devaughn Vele WR • NO",WR,0,
"Damien Alford WR • NO",WR,0,
"Khalil McClain WR • MIA",WR,0,
"Ryan McDaniel WR • JAC",WR,0,
"Brennan Eagles WR • DAL",WR,0,
"Ladd McConkey WR • LAC",WR,0,
"Pat Bryant WR • DEN",WR,0,
"Jimmy Holiday WR • KC",WR,0,
"Kai Locksley WR • MIA",WR,0,
"Isaiah Bond WR • CLE",WR,0,
"Michael Dereus WR • BAL",WR,0,
"KC Concepcion WR • CLE",WR,0,
"Zion Bowens WR • WAS",WR,0,
"Mac Dalena WR • BUF",WR,0,
"Willie Johnson WR • JAC",WR,0,
"C.J. Johnson WR • SEA",WR,0,
"Jerjuan Newton WR • DEN",WR,0,
"Andy Isabella WR • SF",WR,0,0.00
"Kendric Pryor WR • CIN",WR,0,
"Malik Washington WR • MIA",WR,0,
"Deon Cain WR • BUF",WR,0,
"Ja'Corey Brooks WR • WAS",WR,0,
"Rashad Rochelle WR • SEA",WR,0,
"Stephon Robinson Jr. WR • ARI",WR,0,
"Isaiah Neyor WR • GB",WR,0,
"Miles Boykin WR • CHI",WR,0,0.00
"Dontario Drummond WR • DAL",WR,0,
"Tommy Mellott WR • NO",WR,0,
"Jack Bech WR • LV",WR,0,
"Felton Davis WR • KC",WR,0,
"Emmanuel Butler WR • NO",WR,0,
"Parris Campbell WR • DAL",WR,0,0.00
"Jha'Quan Jackson WR • HOU",WR,0,
"Stephen Guidry WR • DAL",WR,0,
"Collin Johnson WR • LV",WR,0,0.00
"Cornell Powell WR • PIT",WR,0,
"Malik McClain WR • NYJ",WR,0,
"Jaelen Gill WR • CLE",WR,0,
"Kyle Dixon WR • NE",WR,0,
"Jeremy Gallon WR • LV",WR,0,
"Kisean Johnson WR • GB",WR,0,
"Isaiah Williams WR • NYJ",WR,0,
"Garrett Greene WR • TB",WR,0,
"Kyle Williams WR • NE",WR,0,
"Efton Chism III WR • NE",WR,0,
"Christion Jones WR • MIA",WR,0,
"Shaquan Davis WR • PIT",WR,0,
"Ja'Kobi Lane WR • BAL",WR,0,
"Ahmarean Brown WR • BUF",WR,0,
"Maurice Alexander WR • CHI",WR,0,
"Ed Lee WR • NE",WR,0,
"Daje Johnson WR • ATL",WR,0,
"Davonte Allen WR • BUF",WR,0,
"JJ Laap WR • LAR",WR,0,
"Dax Milne WR • CAR",WR,0,
"Kenzel Doe WR • PIT",WR,0,
"John Hurst WR • IND",WR,0,
"Malik Nabers WR • NYG",WR,0,
"Javon Baker WR • SF",WR,0,
"Luke Wysong WR • MIN",WR,0,
"Shawn Poindexter WR • SF",WR,0,
"Joseph Ngata WR • PHI",WR,0,
"Kendrick Law WR • DET",WR,0,
"Quentin Skinner WR • BUF",WR,0,
"Le'Meke Brockington WR • ATL",WR,0,
"Nick Easley WR • BUF",WR,0,
"Reggie Brown WR • KC",WR,0,
"De'Mornay Pierson-El WR • DEN",WR,0,
"Derrick Johnson WR • NYG",WR,0,
"Kevin Shaa WR • CHI",WR,0,
"Trevon Bradford WR • LAC",WR,0,
"Raylen Sharpe WR • IND",WR,0,
"Tre'Shaun Harrison WR • TEN",WR,0,
"Kayshon Boutte WR • NE",WR,0,0.00
"Kekoa Crawford WR • KC",WR,0,
"Ja'Lynn Polk WR • NO",WR,0,
"Jordan Bly WR • NYG",WR,0,
"Cade McDonald WR • CLE",WR,0,
"Malcome Kennedy WR • NO",WR,0,
"Devin Gray WR • KC",WR,0,
"Stanley Morgan WR • TEN",WR,0,0.00
"Darece Roberson Jr. WR • SEA",WR,0,
"Josh Kelly WR • HOU",WR,0,
"Omari Evans WR • KC",WR,0,
"Anthony Schwartz WR • MIA",WR,0,
"Michael Bandy WR • DEN",WR,0,0.00
"Nick DeGennaro WR • NE",WR,0,
"JaVonta Payton WR • ARI",WR,0,
"Johnny King WR • PHI",WR,0,
"Tay Martin WR • DET",WR,0,0.00
"Tamorrion Terry WR • SEA",WR,0,
"Braylon Sanders WR • WAS",WR,0,
"T.J. Luther WR • CAR",WR,0,
