Player,POS,Total FPTS,Avg FPTS
"David Bell WR • CLE",WR,0,
"Jeshaun Jones WR • MIN",WR,0,
"Brandon Smith WR • PIT",WR,0,
"Luke Floriea WR • CLE",WR,0,
"Brian Cobbs WR • ARI",WR,0,
"Dylan Parham TE • DEN",TE,0,
"Brenden Bates TE • CLE",TE,0,
"Greg Dulcich TE • MIA",TE,0,
"Rohan Jones TE • LAR",TE,0,
"Carson Williams TE • LV",TE,0,
"Dylan Soehner TE • NO",TE,0,
"Tre' McKitty TE • HOU",TE,0,0.00
"Cheyenne O'Grady TE • CIN",TE,0,
"Carsen Ryan TE • CLE",TE,0,
"Jaren Kanak TE • TEN",TE,0,
"John FitzPatrick TE • GB",TE,0,
"Ben Yurosek TE • MIN",TE,0,
"Jared Wiley TE • KC",TE,0,
"Jibri Blount TE • MIA",TE,0,
"Thomas Fidone II TE • NYG",TE,0,
"Jordan Petaia TE • LAC",TE,0,
"Chigoziem Okonkwo TE • WAS",TE,0,
"Austin Stogner TE • ATL",TE,0,
"Jeremiah Hall TE • NYG",TE,0,
"Cole Fotheringham TE • NE",TE,0,
"Nick Muse TE • NYJ",TE,0,
"Brayden Lenius TE • ATL",TE,0,
"Trey Knox TE • MIN",TE,0,
"Moritz Boehringer TE • CIN",TE,0,
"Hayden Large TE • CHI",TE,0,
"Ben Sims TE • MIA",TE,0,
"Keleki Latu TE • BUF",TE,0,
"Matt Seybert TE • LAC",TE,0,
"DJ Rogers TE • DAL",TE,0,
"Hakeem Butler TE • DEN",TE,0,
"E.J. Jenkins TE • PHI",TE,0,
"Christian Sims TE • LAR",TE,0,
"Max Klare TE • LAR",TE,0,
"Michael Ezeike TE • SEA",TE,0,
"Jake Burt TE • NE",TE,0,
"Caden Prieskorn TE • CAR",TE,0,
"JJ Howland TE • TB",TE,0,
"Zach Davidson TE • NYG",TE,0,
"Austin Fort TE • TEN",TE,0,
"Thomas Yassmin TE • LAC",TE,0,
"Kyle Markway TE • LAR",TE,0,
"Tucker Fisk TE • LAC",TE,0,
"Jordan Murray TE • CHI",TE,0,
"Christian Trahan TE • CIN",TE,0,
"Luke Deal TE • DET",TE,0,
"Artayvious Lynn TE • DAL",TE,0,
"Blake Whiteheart TE • CLE",TE,0,
"Matt Sokol TE • PIT",TE,0,
"Giovanni Ricci TE • DET",TE,0,0.00
"Josh Kattus TE • CIN",TE,0,
"Jake Hausmann TE • WAS",TE,0,
"Joshua Simon TE • ATL",TE,0,
"Tip Reiman TE • ARI",TE,0,
"Jake Roh TE • ATL",TE,0,
"Drew Belcher TE • WAS",TE,0,
"Chase Curtis TE • NYJ",TE,0,
"Darion Clark TE • CHI",TE,0,
"Jack Stoll TE • CLE",TE,0,0.00
"Gunnar Helm TE • TEN",TE,0,
"Evan Svoboda TE • LAC",TE,0,
"Stevo Klotz TE • LAC",TE,0,
"Noah Gindorff TE • PIT",TE,0,
"Sal Cannella TE • CLE",TE,0,
"Isaac Rex TE • LAC",TE,0,
"Naz Bohannon TE • JAC",TE,0,
"Thomas Odukoya TE • NE",TE,0,
"Michael Jacobson TE • NO",TE,0,
"Baylor Cupp TE • BAL",TE,0,
"Daniel Crawford TE • GB",TE,0,
"Cary Angeline TE • PHI",TE,0,
"Thomas Greaney TE • CLE",TE,0,
"Grant Calcaterra TE • PHI",TE,0,
"Tanner Taula TE • TB",TE,0,
"Charlie Kolar TE • LAC",TE,0,
"Mason Fairchild TE • NO",TE,0,
"Shane Zylstra TE • BUF",TE,0,0.00
"Elijah Arroyo TE • SEA",TE,0,
"Jalen Wydermyer TE • IND",TE,0,
"Seth Green TE • NO",TE,0,
"Nick Eubanks TE • IND",TE,0,
"Oronde Gadsden II TE • LAC",TE,0,
"Curtis Hodges TE • CAR",TE,0,
"Darnell Washington TE • PIT",TE,0,
"Princeton Fant TE • DAL",TE,0,
"Grayson Gunter TE • JAC",TE,0,
"Lake McRee TE • PIT",TE,0,
"Mark Vital TE • KC",TE,0,
"Jacob Breeland TE • BAL",TE,0,
"Damien Caffrey TE • CHI",TE,0,
"Drake Dabney TE • GB",TE,0,
"Kalif Jackson TE • MIA",TE,0,
"Kole Taylor TE • CIN",TE,0,
"Tanner Conner TE • NYG",TE,0,
"Carl Tucker TE • MIA",TE,0,
"Briley Moore-McKinney TE • TEN",TE,0,
"Eli Stowers TE • PHI",TE,0,
"Julian Hill TE • NE",TE,0,
"Colson Yankoff TE • WAS",TE,0,
"Cameron Latu TE • PHI",TE,0,
"Marcus Santos-Silva TE • CLE",TE,0,
"Tim Brown TE • TB",TE,0,
"Jacob Harris TE • TB",TE,0,0.00
"Nate Wieting TE • NYG",TE,0,
"Justin Shorter TE • LV",TE,0,
"Will Kacmarek TE • MIA",TE,0,
"Isaiah Likely TE • NYG",TE,0,
"Nate Adkins TE • DEN",TE,0,
"Brock Bowers TE • LV",TE,0,
"Joe Royer TE • CLE",TE,0,
"Dae'Quan Wright TE • PHI",TE,0,
"Kevin Foelsch TE • PIT",TE,0,
"La'Michael Pettway TE • NE",TE,0,
"Jameson Geers TE • ARI",TE,0,
"Lincoln Sefcik TE • NYJ",TE,0,
"Gerrit Prince TE • KC",TE,0,
"Marshall Lang TE • MIN",TE,0,
"Justin Rigg TE • TEN",TE,0,
"Billy Brown TE • IND",TE,0,
"Scooter Harrington TE • CHI",TE,0,
"Will Mallory TE • IND",TE,0,
"Mason Taylor TE • NYJ",TE,0,
"Sam Pitz TE • BAL",TE,0,
"Jack Velling TE • ATL",TE,0,
"Andrew Vollert TE • IND",TE,0,
"Carter Runyon TE • LV",TE,0,
"Pat Conroy TE • LV",TE,0,
"Zack Kuntz TE • MIA",TE,0,
"Thomas Gordon TE • DET",TE,0,
"Carson Towt TE • IND",TE,0,
"Nate Boerkircher TE • JAC",TE,0,
"Dalton Kincaid TE • BUF",TE,0,
"Isaiah Searight TE • NYG",TE,0,
"Steven Stilianos TE • DET",TE,0,
"Tyler Davis TE • NE",TE,0,0.00
"Cole Herdman TE • TEN",TE,0,
"Ben Sinnott TE • WAS",TE,0,
"Scotty Washington TE • BAL",TE,0,
"Quintin Morris TE • JAC",TE,0,
"Jerome Washington TE • ARI",TE,0,
"Jay Rome TE • PIT",TE,0,
"Cole Turner TE • MIA",TE,0,
"Bryson Nesbit TE • MIN",TE,0,
"Ben Beise TE • TB",TE,0,
"Qadir Ismail TE • CHI",TE,0,
"Tanner Arkin TE • NE",TE,0,
"Keenen Brown TE • HOU",TE,0,
"Dalton Keene TE • HOU",TE,0,
"Jack Endries TE • CIN",TE,0,
"Devin Culp TE • TB",TE,0,
"Mark Redman TE • LAR",TE,0,
"Eli Raridon TE • NE",TE,0,
"Jake Phillips TE • PIT",TE,0,
"Mike Rigerman TE • BAL",TE,0,
"Bruno Labelle TE • ARI",TE,0,
"Andrew Ogletree TE • IND",TE,0,
"Luke Musgrave TE • GB",TE,0,
"Mitch Van Vooren TE • NE",TE,0,
"Mason Pline TE • KC",TE,0,
"Neal Johnson TE • NYJ",TE,0,
"Michael Trigg TE • DAL",TE,0,
"Tanner Hudson TE • CIN",TE,0,0.00
"Treyton Welch TE • NO",TE,0,
"Riley Sharp TE • BAL",TE,0,
"Lawrence Cager TE • WAS",TE,0,0.00
"Daniel Bellinger TE • TEN",TE,0,
"DeShon Williams TE • SEA",TE,0,
"Cody Hardy TE • NO",TE,0,
"Hunter Long TE • JAC",TE,0,0.00
"Jalin Conyers TE • MIA",TE,0,
"Brian Walker TE • BAL",TE,0,
"Charles Scarff TE • BAL",TE,0,
"Elijah Higgins TE • ARI",TE,0,
"Colston Loveland TE • CHI",TE,0,
"Cam Grandy TE • CIN",TE,0,
"Jack Westover TE • NE",TE,0,
"Keith Towbridge TE • WAS",TE,0,
"Brayden Willis TE • SF",TE,0,
"Temuchin Hodges TE • PIT",TE,0,
"Gavin Bartholomew TE • MIN",TE,0,
"Justin Johnson TE • ARI",TE,0,
"Lucas Krull TE • DEN",TE,0,
"Rivaldo Fairweather TE • ARI",TE,0,
"McCallan Castles TE • GB",TE,0,
"Ethan Conner TE • JAC",TE,0,
"Dom Wood-Anderson TE • SEA",TE,0,
"AJ Barner TE • SEA",TE,0,
"Nikola Kalinic TE • CHI",TE,0,
"Stephen Carlson TE • CHI",TE,0,
"Chamon Metayer TE • PIT",TE,0,
"Jelani Woods TE • NYJ",TE,0,
"Bernhard Seikovits TE • ARI",TE,0,
"Oscar Delp TE • NO",TE,0,
"Shaun Beyer TE • GB",TE,0,
"Justin Tukes TE • PHI",TE,0,
"Lance Mason TE • SEA",TE,0,
"Jacob Warren TE • NE",TE,0,
"Chase Harrell TE • SF",TE,0,
"Dallen Bentley TE • DEN",TE,0,
"Anthony Torres TE • LAR",TE,0,
"Ryan Becker TE • ATL",TE,0,
"Jake Tonges TE • SF",TE,0,
"Pro Wells TE • CIN",TE,0,
"Max Bredeson TE • MIN",TE,0,
"Christian Scotland-Williamson TE • PIT",TE,0,
"Marlin Klein TE • HOU",TE,0,
"Miles Kitselman TE • DET",TE,0,
"Armani Rogers TE • BUF",TE,0,
"Scott Orndoff TE • PHI",TE,0,
"Gee Scott Jr. TE • NYJ",TE,0,
"Harold Fannin Jr. TE • CLE",TE,0,
"Tanner Koziol TE • JAC",TE,0,
"Josh Whyle TE • GB",TE,0,
"Peyton Hendershot TE • KC",TE,0,
"Gunnar Oakes TE • DET",TE,0,
"Seydou Traore TE • MIA",TE,0,
"Teagan Quitoriano TE • ARI",TE,0,
"C.J. Conrad TE • NYG",TE,0,
"Heinrich Haarberg TE • CAR",TE,0,
"Brenton Strange TE • JAC",TE,0,
"Layne Pryor TE • HOU",TE,0,
"Cade Brewer TE • SEA",TE,0,
"Jared Scott TE • IND",TE,0,
"Jeremy Ruckert TE • NYJ",TE,0,
"Chris Pierce Jr. TE • CAR",TE,0,
"Payne Durham TE • TB",TE,0,
"Terrance Ferguson TE • LAR",TE,0,
"Joel Honigford TE • ARI",TE,0,
"Trey McBride TE • ARI",TE,0,
"Patrick Gurd TE • LV",TE,0,
"Johnny Pascuzzi TE • LAC",TE,0,
"Caleb Lohner TE • DEN",TE,0,
"Tyler Warren TE • IND",TE,0,
"Joel Wilson TE • TEN",TE,0,
"Kenny Fletcher Jr. TE • TB",TE,0,
"Tre Watson TE • KC",TE,0,
"Shawn Bowman TE • JAC",TE,0,
"Nick Guggemos TE • BUF",TE,0,
"Jake Briningstool TE • KC",TE,0,
"Jake Bates K • DET",K,0,
"Caden Davis K • BUF",K,0,
"Anthony Cantele K • FA",K,0,
"Justin Rohrwasser K • NE",K,0,
"Ben Sauls K • NYG",K,0,
"Jack Podlesny K • GB",K,0,
"Alex Quevedo K • NO",K,0,
"Clayton Hatfield K • IND",K,0,
"Gabe Brkic K • GB",K,0,
"Joshua Karty K • ARI",K,0,
"Jonathan Kim K • CHI",K,0,
"Lucas Havrisik K • GB",K,0,
"Blake Haubeil K • CAR",K,0,
"Andre Szmyt K • CLE",K,0,
"Dan Conroy K • FA",K,0,
"Spencer Shrader K • IND",K,0,
"Quinn Nordin K • NE",K,0,
"Corey Acosta K • SF",K,0,
"Mark McNamee K • GB",K,0,
"James Turner K • GB",K,0,
"John Parker Romo K • ATL",K,0,
"James McCourt K • LV",K,0,
"Anders Carlson K • NYJ",K,0,
"Cade York K • NYJ",K,0,
"Trey Wolff K • TEN",K,0,
"Tucker McCann K • TEN",K,0,
"Dominic Zvada K • NYG",K,0,
"Alex Hale K • GB",K,0,
"JJ Molson K • GB",K,0,
"Charlie Smyth K • NO",K,0,
"Tyler Loop K • BAL",K,0,
"Lenny Krieg K • NYJ",K,0,
"Wil Lutz K • DEN",K,0,
"Mason Shipley K • NO",K,0,
"Jared Roberts K • FA",K,0,
"Kansei Matsuzawa K • LV",K,0,
"Jose Borregales K • TB",K,0,
"Jake Moody K • WAS",K,0,
"Drew Stevens K • WAS",K,0,
"Jude McAtamney K • NYG",K,0,
"John Hoyland K • BAL",K,0,
"Will Reichard K • MIN",K,0,
"Jaden Oberkrom K • CLE",K,0,
"Andrew Furney K • NYJ",K,0,
"Cameron Dicker K • LAC",K,0,
"Jonathan Garibay K • DAL",K,0,
"Trey Smack K • GB",K,0,
"Brandon Aubrey K • DAL",K,0,
"Ryan Coe K • TB",K,0,
"B.T. Potter K • TB",K,0,
"Parker White K • GB",K,0,
"Harrison Mevis K • LAR",K,0,
"Laith Marjan K • PIT",K,0,
"Gabriel Plascencia K • CHI",K,0,
"Andres Borregales K • NE",K,0,
"Jake Verity K • TB",K,0,
"Austin MacGinnis K • LAR",K,0,
"Blake Grupe K • IND",K,0,
"Chad Ryland K • ARI",K,0,
"Matthew Trickett K • ATL",K,0,
"Andrew Mevis K • JAC",K,0,
"Ryan Fitzgerald K • CAR",K,0,
"Cam Little K • JAC",K,0,
"Maddux Trujillo K • BUF",K,0,
"John Baron K • CHI",K,0,
"Brad Craddock K • CLE",K,0,
"Anthony Fera K • FA",K,0,
"Christopher Dunn K • LAR",K,0,
"Tanner Brown K • NO",K,0,
