Player,POS,Total FPTS,Avg FPTS
"Malik Henry WR • NO",WR,0,
"Keith Kirkwood WR • BAL",WR,0,
"Damon Hazelton WR • HOU",WR,0,
"Trevon Bradford WR • LAC",WR,0,
"John Hall WR • SEA",WR,0,
"Praise Olatoke WR • CAR",WR,0,
"Sincere Brown WR • LAC",WR,0,
"Anthony Schwartz WR • MIA",WR,0,
"Xavier Restrepo WR • TEN",WR,0,
"Tyler Simmons WR • PIT",WR,0,
"Caleb Scott WR • LV",WR,0,
"Shemar Bridges WR • BAL",WR,0,
"Tai Felton WR • MIN",WR,0,
"Keshunn Abram WR • NYJ",WR,0,
"Jonathon Rumph WR • NYJ",WR,0,
"Ty James WR • MIN",WR,0,
"Savon Scarver WR • CHI",WR,0,
"Ra'Shaun Henry WR • SEA",WR,0,
"Jontre Kirklin WR • SF",WR,0,
"Isaiah Hodgins WR • NYG",WR,0,0.00
"Harvey Binford WR • IND",WR,0,
"Michael Gallup WR • WAS",WR,0,
"Grant DuBose WR • BUF",WR,0,0.00
"JaVonta Payton WR • ARI",WR,0,
"Jon'Vea Johnson WR • CHI",WR,0,
"Reggie Davis WR • DAL",WR,0,
"Daniel Sobkowicz WR • HOU",WR,0,
"Terrill Davis WR • MIN",WR,0,
"Cameron Dorner WR • NE",WR,0,
"Jesse Matthews WR • ATL",WR,0,
"Jaden Bradley WR • WAS",WR,0,
"Charleston Rambo WR • PHI",WR,0,
"Jacoby Jones WR • WAS",WR,0,
"Brenden Rice WR • GB",WR,0,0.00
"Ricky White III WR • SEA",WR,0,
"Anthony Ratliff-Williams WR • SEA",WR,0,
"Octavian Smith Jr. WR • BAL",WR,0,
"Josh Harper WR • LV",WR,0,
"Josh Kelly WR • HOU",WR,0,
"Kisean Johnson WR • GB",WR,0,
"Micah Simon WR • CAR",WR,0,
"Jaquarii Roberson WR • LAR",WR,0,
"Phillip Brooks WR • KC",WR,0,
"JJ Laap WR • LAR",WR,0,
"Shaq Roland WR • CHI",WR,0,
"Jake Herslow WR • SEA",WR,0,
"Dohnte Meyers WR • CIN",WR,0,
"Jonathan Brady WR • LV",WR,0,
"Dalen Cambre WR • NYG",WR,0,
"Jalen Walthall WR • NYJ",WR,0,
"Papi White WR • TEN",WR,0,
"Camden Brown WR • DAL",WR,0,
"DeAngelo Hardy WR • BAL",WR,0,
"Landon Parker WR • IND",WR,0,
"Erik Ezukanma WR • PHI",WR,0,0.00
"Irvin Charles WR • SEA",WR,0,0.00
"DT Sheffield WR • NYJ",WR,0,
"Joseph Ngata WR • PHI",WR,0,
"Deion Burks WR • IND",WR,0,
"Jerjuan Newton WR • DEN",WR,0,
"Trevion Thompson WR • TEN",WR,0,
"DeVontres Dukes WR • DEN",WR,0,
"Matt Landers WR • TEN",WR,0,
"Jeff Foreman WR • LV",WR,0,
"J. Michael Sturdivant WR • GB",WR,0,
"Jayden Higgins WR • HOU",WR,0,
"Malik Taylor WR • DET",WR,0,
"David Wallis WR • NE",WR,0,
"Junior Bergen WR • SF",WR,0,
"Lawrence Keys III WR • DET",WR,0,
"Lujuan Winningham WR • JAC",WR,0,
"Lewis Bond WR • HOU",WR,0,
"Monaray Baldwin WR • MIA",WR,0,
"Arian Smith WR • NYJ",WR,0,
"K.J. Hamler WR • BUF",K,0,
"Emeka Egbuka WR • TB",WR,0,
"LaJohntay Wester WR • BAL",WR,0,
"Xavier Johnson WR • CIN",WR,0,
"John Jackson III WR • CHI",WR,0,
"Luther Burden III WR • CHI",WR,0,
"Jacob Breeland TE • BAL",TE,0,
"Robert Tonyan TE • PIT",TE,0,0.00
"Hakeem Butler TE • DEN",TE,0,
"Travis Koontz TE • LV",TE,0,
"Caden Prieskorn TE • CAR",TE,0,
"John Bates TE • WAS",TE,0,0.00
"Jared Scott TE • IND",TE,0,
"Seydou Traore TE • MIA",TE,0,
"Carl Tucker TE • MIA",TE,0,
"Princeton Fant TE • DAL",TE,0,0.00
"Thomas Odukoya TE • NE",TE,0,0.00
"Zach Horton TE • DET",TE,0,
"Drake Dabney TE • GB",TE,0,
"Jamal Pettigrew TE • LAR",TE,0,
"Max Bredeson TE • MIN",TE,0,
"Derrick Deese Jr. TE • DET",TE,0,
"Tanner Koziol TE • JAC",TE,0,
"C.J. Uzomah TE • PHI",TE,0,0.00
"Marcedes Lewis TE • DEN",TE,0,0.00
"Michael Ezeike TE • SEA",TE,0,
"Thomas Gordon TE • DET",TE,0,
"Pro Wells TE • CIN",TE,0,
"Alize Mack TE • TEN",TE,0,
"Dallen Bentley TE • DEN",TE,0,
"Austin Allen TE • GB",TE,0,
"Mark Redman TE • LAR",TE,0,
"Joel Wilson TE • TEN",TE,0,
"Carsen Ryan TE • CLE",TE,0,
"Colston Loveland TE • CHI",TE,0,
"Thaddeus Moss TE • CIN",TE,0,
"Nick Muse TE • NYJ",TE,0,0.00
"Thomas Greaney TE • CLE",TE,0,
"Patrick Herbert TE • JAC",TE,0,
"Harold Fannin Jr. TE • CLE",TE,0,
"Patrick Gurd TE • LV",TE,0,
"Griffin Hebert TE • PHI",TE,0,
"Caleb Lohner TE • DEN",TE,0,
"Mason Pline TE • KC",TE,0,
"Cameron Latu TE • PHI",TE,0,
"Jaren Kanak TE • TEN",TE,0,
"Gee Scott Jr. TE • NYJ",TE,0,
"Justin Tukes TE • PHI",TE,0,
"Dylan Parham TE • DEN",TE,0,
"Travis Vokolek TE • ARI",TE,0,0.00
"Heinrich Haarberg TE • CAR",TE,0,
"Jermaine Terry II TE • NYG",TE,0,
"Charlie Woerner TE • ATL",TE,0,0.00
"Jacob Warren TE • NE",TE,0,
"Anthony Norris TE • DEN",TE,0,
"Keith Towbridge TE • WAS",TE,0,
"Feleipe Franks TE • CAR",TE,0,0.00
"RJ Maryland TE • GB",TE,0,
"Luke Benson TE • LAC",TE,0,
"Oscar Delp TE • NO",TE,0,
"Armani Rogers TE • BUF",TE,0,
"Darion Clark TE • CHI",TE,0,
"Jody Fortson TE • KC",TE,0,0.00
"Brian Walker TE • BAL",TE,0,
"Durham Smythe TE • BAL",TE,0,0.00
"Eli Wolf TE • WAS",TE,0,
"Baylor Cupp TE • BAL",TE,0,0.00
"Max Klare TE • LAR",TE,0,
"Irv Smith TE • HOU",TE,0,0.00
"Luke Musgrave TE • GB",TE,0,0.00
"Louis Hansen TE • HOU",TE,0,
"Mike Rigerman TE • BAL",TE,0,
"Cole Herdman TE • TEN",TE,0,
"Dalton Keene TE • HOU",TE,0,
"Donald Parham Jr. TE • PIT",TE,0,
"CJ Dippre TE • NE",TE,0,
"Jack Westover TE • NE",TE,0,0.00
"Kevin Foelsch TE • PIT",TE,0,
"Jack Endries TE • CIN",TE,0,
"C.J. Conrad TE • NYG",TE,0,
"Kenyon Sadiq TE • NYJ",TE,0,
"Izaiah Gathings TE • KC",TE,0,
"Lake McRee TE • PIT",TE,0,
"Austin Stogner TE • ATL",TE,0,
"Ben Beise TE • TB",TE,0,
"Kenny Fletcher Jr. TE • TB",TE,0,
"Teagan Quitoriano TE • ARI",TE,0,0.00
"Lance Mason TE • SEA",TE,0,
"Michael Trigg TE • DAL",TE,0,
"Elijah Arroyo TE • SEA",TE,0,
"Kalif Jackson TE • MIA",TE,0,
"Matthew Hibner TE • BAL",TE,0,
"Isaac Rex TE • LAC",TE,0,
"Neal Johnson TE • NYJ",TE,0,
"Eli Stowers TE • PHI",TE,0,
"Brevin Jordan TE • HOU",TE,0,0.00
"Luke Deal TE • DET",TE,0,
"Bryce Pierre TE • CAR",TE,0,
"Grayson Gunter TE • JAC",TE,0,
"Zaire Mitchell-Paden TE • NO",TE,0,
"Rohan Jones TE • LAR",TE,0,
"Dom Wood-Anderson TE • SEA",TE,0,
"Riley Nowakowski TE • PIT",TE,0,
"Noah Gindorff TE • PIT",TE,0,
"Justin Joly TE • DEN",TE,0,
"Pat Conroy TE • LV",TE,0,
"Anthony Firkser TE • WAS",TE,0,0.00
"Keleki Latu TE • BUF",TE,0,
"Oronde Gadsden II TE • LAC",TE,0,
"Billy Brown TE • IND",TE,0,
"Christian Trahan TE • CIN",TE,0,
"Dallin Holker TE • NO",TE,0,0.00
"Tyler Davis TE • NE",TE,0,
"Joshua Simon TE • ATL",TE,0,
"Jack Stoll TE • CLE",TE,0,0.00
"Ben Johnson TE • LAC",TE,0,
"Mitch Van Vooren TE • NE",TE,0,
"Mason Taylor TE • NYJ",TE,0,
"Marlin Klein TE • HOU",TE,0,
"Maximilian Mang TE • NYG",TE,0,
"Josiah Deguara TE • ARI",TE,0,0.00
"Chase Curtis TE • NYJ",TE,0,
"Zack Kuntz TE • MIA",TE,0,0.00
"Carson Towt TE • IND",TE,0,
"Nate Boerkircher TE • JAC",TE,0,
"Stevo Klotz TE • LAC",TE,0,
"Isaiah Searight TE • NYG",TE,0,
"Gerrit Prince TE • KC",TE,0,
"Steven Stilianos TE • DET",TE,0,
"Tucker Fisk TE • LAC",TE,0,0.00
"Tip Reiman TE • ARI",TE,0,0.00
"Scotty Washington TE • BAL",TE,0,
"Christian Sims TE • LAR",TE,0,
"Jerome Washington TE • ARI",TE,0,
"Jay Rome TE • PIT",TE,0,
"Cole Turner TE • MIA",TE,0,
"Chris Myarick TE • MIA",TE,0,
"Bryson Nesbit TE • MIN",TE,0,
"Qadir Ismail TE • CHI",TE,0,
"Tanner Arkin TE • NE",TE,0,
"Keenen Brown TE • HOU",TE,0,
"Dae'Quan Wright TE • PHI",TE,0,
"Eli Raridon TE • NE",TE,0,
"Jake Phillips TE • PIT",TE,0,
"Tanner Taula TE • TB",TE,0,
"Damien Caffrey TE • CHI",TE,0,
"Bruno Labelle TE • ARI",TE,0,
"Moritz Boehringer TE • CIN",TE,0,
"Ross Dwelley TE • CAR",TE,0,0.00
"Treyton Welch TE • NO",TE,0,
"Riley Sharp TE • BAL",TE,0,
"Lawrence Cager TE • WAS",TE,0,
"DJ Rogers TE • DAL",TE,0,
"DeShon Williams TE • SEA",TE,0,
"Cody Hardy TE • NO",TE,0,
"Jeremiah Hall TE • NYG",TE,0,
"Jake Hausmann TE • WAS",TE,0,
"La'Michael Pettway TE • NE",TE,0,
"Jalen Wydermyer TE • IND",TE,0,
"Hunter Long TE • JAC",TE,0,0.00
"Evan Svoboda TE • LAC",TE,0,
"Jalin Conyers TE • MIA",TE,0,
"Jake Burt TE • NE",TE,0,
"Lincoln Sefcik TE • NYJ",TE,0,
"JJ Howland TE • TB",TE,0,
"Brayden Lenius TE • ATL",TE,0,
"Charles Scarff TE • BAL",TE,0,
"Cam Grandy TE • CIN",TE,0,0.00
"Hayden Large TE • CHI",TE,0,
"Marcus Santos-Silva TE • CLE",TE,0,
"Brayden Willis TE • SF",TE,0,0.00
"Temuchin Hodges TE • PIT",TE,0,
"Gavin Bartholomew TE • MIN",TE,0,
"Jordan Murray TE • CHI",TE,0,
"Geoff Swaim TE • CLE",TE,0,0.00
"Justin Johnson TE • ARI",TE,0,
"Cheyenne O'Grady TE • CIN",TE,0,
"Rivaldo Fairweather TE • ARI",TE,0,
"McCallan Castles TE • GB",TE,0,
"Ethan Conner TE • JAC",TE,0,
"Ben Yurosek TE • MIN",TE,0,
"Austin Fort TE • TEN",TE,0,
"Nikola Kalinic TE • CHI",TE,0,0.00
"Stephen Carlson TE • CHI",TE,0,
"Dominique Dafney TE • CAR",TE,0,
"Pharaoh Brown TE • ARI",TE,0,0.00
"James Mitchell TE • CAR",TE,0,0.00
"John Raine TE • ATL",TE,0,
"Mitchell Evans TE • CAR",TE,0,
"Charlie Taumoepeau TE • DET",TE,0,
"Gerald Everett TE • CHI",TE,0,0.00
"Nick Kallerup TE • SEA",TE,0,
"Chamon Metayer TE • PIT",TE,0,
"Gunnar Helm TE • TEN",TE,0,
"Graham Adomitis TE • IND",TE,0,
"Matt Seybert TE • LAC",TE,0,
"Albert Okwuegbunam TE • LV",TE,0,
"Seth Green TE • NO",TE,0,
"Jameson Geers TE • ARI",TE,0,
"Chase Harrell TE • SF",TE,0,
"Joe Royer TE • CLE",TE,0,
"Jared Wiley TE • KC",TE,0,0.00
"Anthony Torres TE • LAR",TE,0,
"John FitzPatrick TE • GB",TE,0,0.00
"Carson Williams TE • LV",TE,0,
"Christian Scotland-Williamson TE • PIT",TE,0,
"Scooter Harrington TE • CHI",TE,0,
"Kris Leach TE • DEN",TE,0,
"Justin Shorter TE • LV",TE,0,0.00
"Jake Tonges TE • SF",TE,0,0.00
"Shawn Bowman TE • JAC",TE,0,
"Tim Brown TE • TB",TE,0,
"DJ Thomas-Jones TE • PIT",TE,0,
"Shane Zylstra TE • BUF",TE,0,0.00
"Zach Heins TE • LAC",TE,0,
"Miles Kitselman TE • DET",TE,0,
"Dylan Soehner TE • NO",TE,0,
"Sam Pitz TE • BAL",TE,0,
"Jeremy Ruckert TE • NYJ",TE,0,0.00
"Jaheim Bell TE • PIT",TE,0,0.00
"Brenden Bates TE • CLE",TE,0,0.00
"Trey Knox TE • MIN",TE,0,
"Drew Belcher TE • WAS",TE,0,
"Tanner McLachlan TE • SF",TE,0,0.00
"Carter Runyon TE • LV",TE,0,
"Ryan Becker TE • ATL",TE,0,
"Lachlan Pitts TE • CHI",TE,0,
"Thomas Yassmin TE • LAC",TE,0,
"Jack Velling TE • ATL",TE,0,
"John Copenhaver TE • JAC",TE,0,
"Tanner Brown K • NO",K,0,
"Mark McNamee K • GB",K,0,
"Jared Roberts K • FA",K,0,
"Corey Acosta K • SF",K,0,
"Andres Borregales K • NE",K,0,
"Tucker McCann K • TEN",K,0,
"Ben Sauls K • NYG",K,0,
"Christopher Dunn K • LAR",K,0,
"Mike Badgley K • BUF",K,0,
"Lenny Krieg K • NYJ",K,0,
"Jose Borregales K • TB",K,0,
"Tyler Loop K • BAL",K,0,
"Alex Hale K • GB",K,0,
"Trey Wolff K • TEN",K,0,
"Ryan Fitzgerald K • CAR",K,0,
"Drew Stevens K • WAS",K,0,
"Andrew Furney K • NYJ",K,0,
"James McCourt K • LV",K,0,
"Kansei Matsuzawa K • LV",K,0,
"Quinn Nordin K • NE",K,0,
"Matthew Trickett K • ATL",K,0,
"Jack Podlesny K • GB",K,0,
"John Baron K • CHI",K,0,
"Austin MacGinnis K • LAR",K,0,
"Caden Davis K • BUF",K,0,
"Anthony Cantele K • FA",K,0,
"Charlie Smyth K • NO",K,0,
"Alex Quevedo K • NO",K,0,
"Jaden Oberkrom K • CLE",K,0,
"Mason Shipley K • NO",K,0,
"Trey Smack K • GB",K,0,
"Ryan Coe K • TB",K,0,
"Maddux Trujillo K • BUF",K,0,
"B.T. Potter K • TB",K,0,
"Justin Rohrwasser K • NE",K,0,
"JJ Molson K • GB",K,0,
"Gabriel Plascencia K • CHI",K,0,
"Dan Conroy K • FA",K,0,
"Brad Craddock K • CLE",K,0,
"Harrison Mevis K • LAR",K,0,
"Andrew Mevis K • JAC",K,0,
"John Hoyland K • BAL",K,0,
"Parker White K • GB",K,0,
"Jonathan Kim K • CHI",K,0,
"Gabe Brkic K • GB",K,0,
"Jake Verity K • TB",K,0,
"Clayton Hatfield K • IND",K,0,
"Jonathan Garibay K • DAL",K,0,
"Laith Marjan K • PIT",K,0,
"Andre Szmyt K • CLE",K,0,
"Lucas Havrisik K • GB",K,0,
"Dominic Zvada K • NYG",K,0,
"Anthony Fera K • FA",K,0,
"Blake Haubeil K • CAR",K,0,
"James Turner K • GB",K,0,
