Player,POS,Total FPTS,Avg FPTS
"Athan Kaliakmanis QB • WAS",QB,0,
"K.J. Costello QB • NO",K,0,
"Cole Kelley QB • WAS",QB,0,
"Chad Kanoff QB • TB",QB,0,
"Dalyn Williams QB • CHI",QB,0,
"Stetson Bennett QB • LAR",QB,0,
"Davis Cheek QB • CAR",QB,0,
"Taylor Heinicke QB • LAC",QB,0,
"Jamie Newman QB • PHI",QB,0,
"Jalen Milroe QB • SEA",QB,0,0.00
"Cole Payton QB • PHI",QB,0,
"C.J. Beathard QB • DET",QB,0,
"Steven Montez QB • DET",QB,0,
"Jordan Ta'amu-Perifanos QB • MIN",QB,0,
"Austin Reed QB • CHI",QB,0,
"Nick Fitzgerald QB • TB",QB,0,
"Jeff Driskel QB • WAS",QB,0,
"Brandon Bridge QB • FA",QB,0,
"Kedon Slovis QB • ARI",QB,0,0.00
"Gardner Minshew QB • ARI",QB,0,0.00
"Rocky Lombardi QB • CIN",QB,0,
"Tyson Bagent QB • CHI",QB,0,0.00
"Kyle McCord QB • GB",QB,0,
"Cole McDonald QB • ARI",QB,0,
"Seth Henigan QB • IND",QB,0,
"Kyle Allen QB • BUF",QB,0,0.00
"Kyron Drones QB • GB",QB,0,
"Felix Harper QB • CLE",QB,0,
"Jimmy Garoppolo QB • LAR",QB,0,0.00
"Sean Clifford QB • CIN",QB,0,
"Jack Strand QB • ATL",QB,0,
"Kyle Shurmur QB • WAS",QB,0,
"Cade Klubnik QB • NYJ",QB,0,
"Mike White QB • CAR",QB,0,
"DJ Uiagalelei QB • LAC",QB,0,
"Kyle Sloter QB • JAC",QB,0,
"Brett Gabbert QB • MIA",QB,0,
"Danny Etling QB • GB",QB,0,
"Kelly Bryant QB • FA",QB,0,
"Michael Pratt QB • TB",QB,0,
"Taylor Elgersma QB • GB",QB,0,
"Tommy DeVito QB • NE",QB,0,
"Haynes King QB • CAR",QB,0,
"Jack Coan QB • IND",QB,0,
"Taylen Green QB • CLE",QB,0,
"Luke Altmyer QB • DET",QB,0,
"Fernando Mendoza QB • LV",QB,0,
"Taryn Christion QB • PIT",QB,0,
"Tim Boyle QB • TEN",QB,0,
"Anthony Richardson QB • IND",QB,0,0.00
"Sam Howell QB • DAL",QB,0,
"Diego Pavia QB • BAL",QB,0,
"Drew Plitt QB • CIN",QB,0,
"Dresser Winn QB • LAR",QB,0,
"Garrett Nussmeier QB • KC",QB,0,
"John Wolford QB • MIN",QB,0,
"Ryan Williams QB • GB",QB,0,
"Jalen Morton QB • IND",QB,0,
"Trevor Siemian QB • ATL",QB,0,
"Eric Dungey QB • CIN",QB,0,
"Kurtis Rourke QB • SF",QB,0,
"Jake Dolegala QB • MIA",QB,0,
"Jacob Sirmon QB • CLE",QB,0,
"Andrew Peasley QB • NYJ",QB,0,
"Alex McGough QB • GB",QB,0,
"Austin Aune QB • ATL",QB,0,
"Marcus Major RB • BAL",RB,0,
"Josh Hokit RB • ARI",RB,0,
"Patrick Carr RB • SEA",RB,0,
"Leddie Brown RB • LAC",RB,0,
"Carson Steele RB • PHI",RB,0,
"Michael Wiley RB • TB",RB,0,
"EJ Smith RB • KC",RB,0,
"Greg Bell RB • PIT",RB,0,
"Zack Moss RB • CIN",RB,0,
"DeAndre Torrey RB • PHI",RB,0,
"Davon Booth RB • CLE",RB,0,
"Aaron Shampklin RB • MIA",RB,0,
"Roschon Johnson RB • CHI",RB,0,0.00
"Adam Prentice RB • DEN",RB,0,0.00
"Dante Miller RB • NYG",RB,0,
"Amar Johnson RB • LAC",RB,0,0.00
"Nay'Quan Wright RB • IND",RB,0,
"John Kelly RB • CLE",RB,0,
"Tyler Gaffney RB • NE",RB,0,
"Dee Hart RB • FA",RB,0,
"Zach Ojile RB • MIN",RB,0,
"John Lovett RB • PIT",RB,0,
"Montrell Johnson Jr. RB • CAR",RB,0,
"Wayne Taulapapa RB • SEA",RB,0,
"Sam Scott RB • NYJ",RB,0,
"Toa Taua RB • CLE",RB,0,
"Louis Rees-Zammit RB • JAC",RB,0,
"Eric Gray RB • NYG",RB,0,0.00
"Jermar Jefferson RB • SF",RB,0,0.00
"Jashaun Corbin RB • NE",RB,0,
"Demetric Felton RB • WAS",RB,0,
"Dameon Pierce RB • PHI",RB,0,0.00
"Dy'Shawn Mobley RB • CIN",RB,0,
"Damien Martinez RB • GB",RB,0,
"Mike Washington Jr. RB • LV",RB,0,
"ShunDerrick Powell RB • KC",RB,0,
"Tyrion Davis-Price RB • GB",RB,0,
"Kye Robichaux RB • DET",RB,0,
"Rushawn Baker RB • NE",RB,0,
"Sone Ntoh RB • BAL",RB,0,
"Austin Jones RB • WAS",RB,0,
"Titus Swen RB • IND",RB,0,
"Lan Larison RB • NE",RB,0,
"Jalen Jackson RB • JAC",RB,0,
"Brock Lampe RB • NE",RB,0,
"Mike Weber RB • NYG",RB,0,
"Ian Wheeler RB • BUF",RB,0,
"Ricky Person Jr. RB • SEA",RB,0,
"Xavier Turner RB • SEA",RB,0,
"TaMerik Williams RB • SEA",RB,0,
"CJ Marable RB • NE",RB,0,
"Michael Dyer RB • LV",RB,0,
"Kamryn Pettway RB • MIN",RB,0,
"Aidan Robbins RB • CLE",RB,0,
"Zamir White RB • LV",RB,0,0.00
"Lincoln Pare RB • IND",RB,0,
"Benny LeMay RB • CLE",RB,0,
"Frank Gore Jr. RB • BUF",RB,0,
"Jakob Johnson RB • HOU",RB,0,0.00
"Jonathan Ward RB • BAL",RB,0,
"Devon Ramsay RB • FA",RB,0,
"De'Montre Tuggle RB • CHI",RB,0,
"Desmond Reid RB • BUF",RB,0,
"Nick Brossette RB • DET",RB,0,
"Deuce Vaughn RB • DEN",RB,0,
"Darrin Hall RB • PIT",RB,0,
"Elijah Young RB • BUF",RB,0,
"Cameron Scarlett RB • SEA",RB,0,
"Elijah Mitchell RB • PHI",RB,0,0.00
"Jack Colletto RB • PIT",RB,0,
"Reggie Gilliam RB • NE",RB,0,0.00
"Jawon Chisholm RB • PIT",RB,0,
"Charles McClelland RB • TEN",RB,0,
"Josh Williams RB • TB",RB,0,0.00
"Craig Reynolds RB • NE",RB,0,0.00
"Clyde Edwards-Helaire RB • KC",RB,0,0.00
"Ben VanSumeren RB • BUF",RB,0,0.00
"Alexander Mattison RB • MIA",RB,0,
"Deshaun Fenwick RB • GB",RB,0,
"Trey Sermon RB • PIT",RB,0,0.00
"Roman Hemby RB • LV",RB,0,
"Jamal Haynes RB • CIN",RB,0,
"Mark Thompson RB • LV",RB,0,
"Miles Davis RB • CAR",RB,0,
"Clint Ratkovich RB • ATL",RB,0,
"Ramon Jefferson RB • TB",RB,0,
"Darnell Holland RB • NO",RB,0,
"Royce Freeman RB • LAC",RB,0,
"Troy Hairston II RB • CLE",RB,0,
"Kaleb Johnson RB • PIT",RB,0,0.00
"Jordan Ellis RB • CIN",RB,0,
"Darius Hagans RB • PIT",RB,0,
"Isaiah Spiller RB • LV",RB,0,
"B.J. Catalon RB • FA",RB,0,
"Jacardia Wright RB • SEA",RB,0,0.00
"Isi Sofele RB • FA",RB,0,
"Robbie Ouzts RB • SEA",RB,0,0.00
"Ahmani Marshall RB • CLE",RB,0,
"Joshua Kelley RB • TEN",RB,0,
"Valentine Holmes RB • NYJ",RB,0,
"Darius Clark RB • CAR",RB,0,
"Corey Taylor II RB • CLE",RB,0,
"Nicholas Singleton RB • TEN",RB,0,
"Kenny McIntosh RB • SEA",RB,0,
"J.J. Taylor RB • HOU",RB,0,
"Karan Higdon RB • HOU",RB,0,
"Lew Nichols RB • PIT",RB,0,0.00
"Ellis Merriweather RB • GB",RB,0,
"Lucas Scott RB • BAL",RB,0,
"Anthony Tyus III RB • CAR",RB,0,
"Michael Burton RB • CLE",RB,0,
"Khalfani Muhammad RB • ARI",RB,0,
"Donovan Edwards RB • MIA",RB,0,
"Rakeem Boyd RB • DET",RB,0,
"Owen Wright RB • TB",RB,0,0.00
"Nyheim Miller-Hines RB • NO",RB,0,0.00
"Brenden Knox RB • KC",RB,0,
"CJ Donaldson RB • NO",RB,0,
"DJ Williams RB • TB",RB,0,
"Ja'Quinden Jackson RB • JAC",RB,0,
"Aaron Dykes RB • MIN",RB,0,
"Adam Choice RB • SEA",RB,0,
"Kennedy Brooks RB • PHI",RB,0,
"Dillon Johnson RB • CAR",RB,0,
"Kobe Lewis RB • SEA",RB,0,
"Alec Ingold RB • LAC",RB,0,0.00
"Garrett Groshek RB • MIN",RB,0,
"Tayon Fleet-Davis RB • KC",RB,0,
"Chris Collier RB • LV",RB,0,
"Daijun Edwards RB • PIT",RB,0,
"Taimi Tutogi RB • FA",RB,0,
"B.J. Baylor RB • ATL",RB,0,
"Chase Edmonds RB • WAS",RB,0,0.00
"Tyler Goodson RB • ATL",RB,0,0.00
"Tre Stewart RB • MIN",RB,0,
"Jarquez Hunter RB • LAR",RB,0,0.00
"Damon Bankston RB • NYG",RB,0,
"Anthony Hankerson RB • MIA",RB,0,
"Markese Stepp RB • NYJ",RB,0,
"Hassan Hall RB • ARI",RB,0,
"Elijah Tau-Tolliver RB • BAL",RB,0,
"Bruce Anderson RB • IND",RB,0,
"Sam Schnee RB • TEN",RB,0,
"Raheem Blackshear RB • NYJ",RB,0,
"JaMycal Hasty RB • MIA",RB,0,
"Robert Henry Jr. RB • WAS",RB,0,
"Tahj Brooks RB • CIN",RB,0,0.00
"Austin Ramesh RB • ARI",RB,0,
"Jaydn Ott RB • KC",RB,0,
"DeeJay Dallas RB • JAC",RB,0,0.00
"Jerrion Ealy RB • KC",RB,0,
"Ronnie Brown RB • TB",RB,0,
"Avery Williams RB • NYJ",RB,0,0.00
"Demario Richard RB • ATL",RB,0,
"Jadarian Price RB • SEA",RB,0,
"Jordan James RB • SF",RB,0,0.00
"Kay'ron Lynch-Adams RB • CAR",RB,0,
"Tyler Hoosman RB • LAC",RB,0,
"Brady Russell RB • SEA",RB,0,0.00
"Ralph Webb RB • PIT",RB,0,
"Eli Wilson RB • CLE",RB,0,
"Blake Watson RB • TEN",RB,0,
"Chris Smith RB • SEA",RB,0,
"Keaontay Ingram RB • KC",RB,0,
"Isaiah Bowser RB • BUF",RB,0,
"Patrick Ricard RB • NYG",RB,0,0.00
"Myles Gaskin RB • SEA",RB,0,0.00
"Eli Heidenreich RB • PIT",RB,0,
"Elijah Collins RB • CIN",RB,0,
"Robert Burns RB • ATL",RB,0,
"Sandro Platzgummer RB • NYG",RB,0,
"Jordan Byrd RB • PIT",RB,0,
"Khalan Laborn RB • SF",RB,0,
"Ty Chandler RB • NO",RB,0,0.00
"Gus Edwards RB • LAC",RB,0,
"Ulysses Bentley IV RB • IND",RB,0,0.00
"Cody Schrader RB • DEN",RB,0,0.00
"Tre Harbison III RB • CLE",RB,0,
"TJ Harden RB • CLE",RB,0,
"Gerrid Doaks RB • HOU",RB,0,
"Jonathon Brooks RB • CAR",RB,0,
"Le'Veon Moss RB • MIA",RB,0,
"LaVance Taylor RB • KC",RB,0,
"Alfonzo Graham RB • PIT",RB,0,
"Max Hurleman RB • PIT",RB,0,
"Dedrick Mills RB • DET",RB,0,
"Jordan Mims RB • SF",RB,0,0.00
"Patrick Taylor RB • SF",RB,0,
"Israel Abanikanda RB • DAL",RB,0,
"DeWayne McBride RB • MIN",RB,0,
"Hassan Haskins RB • LAC",RB,0,0.00
"Aca'Cedric Ware RB • TB",RB,0,
"Nick Sharga RB • LV",RB,0,
"Jackson Acker RB • BUF",RB,0,
"Trabis Ward RB • FA",RB,0,
"Emmett Johnson RB • KC",RB,0,
"AJ Dillon RB • CAR",RB,0,0.00
"Jared Baker RB • ARI",RB,0,
"Kevin Harris RB • JAC",RB,0,
"Javian Hawkins RB • LAR",RB,0,
"Toriano Clinton RB • IND",RB,0,
"Noah Cain RB • CIN",RB,0,
"Marcus Yarns RB • NO",RB,0,
"Pete Guerriero RB • PIT",RB,0,
"Otis Anderson RB • LAR",RB,0,
"Cordarrelle Patterson RB • PIT",RB,0,
"Stevie Scott III RB • ARI",RB,0,
"DJ Herman RB • MIA",RB,0,
"Deion Hankins RB • CHI",RB,0,
"Travis Dye RB • NYJ",RB,0,
"Ronald Awatt RB • SF",RB,0,
"Jordan Waters RB • LAR",RB,0,
"Rodney Anderson RB • CIN",RB,0,
"Montel Harris RB • FA",RB,0,
"Kaytron Allen RB • WAS",RB,0,
"Keilan Robinson RB • NYJ",RB,0,
"Matt Colburn RB • JAC",RB,0,
"Darius Anderson RB • HOU",RB,0,
"JP Richardson WR • CHI",WR,0,0.00
"Keytaon Thompson WR • DET",WR,0,
"Amba Etta-Tawo WR • HOU",WR,0,
"Ainias Smith WR • CAR",WR,0,
"Travis Toivonen WR • MIN",WR,0,
"Jalen Moreno-Cropper WR • NO",WR,0,0.00
"Garrett Greene WR • TB",WR,0,
"Jaivon Heiligh WR • CIN",WR,0,
"Jalen Wayne WR • GB",WR,0,
"Aleva Hifo WR • ARI",WR,0,
"Jeret Smith WR • KC",WR,0,
"DeAngelo Hardy WR • BAL",WR,0,
"Carnell Tate WR • TEN",WR,0,
"Key'Shawn Smith WR • KC",WR,0,
"Taylor Grimes WR • DEN",WR,0,
"Quez Watkins WR • PHI",WR,0,
"Kevin Shaa WR • CHI",WR,0,
"Tanner Knue WR • TB",WR,0,
"Jaelon Darden WR • SEA",WR,0,
"Bryan Thompson WR • BUF",WR,0,
"Joshua Cephus WR • JAC",WR,0,
"Sean Modster WR • BAL",WR,0,
"Chris Brazzell II WR • CAR",WR,0,
"Marcus Sanders Jr. WR • MIN",WR,0,
"Caleb Scott WR • LV",WR,0,
"Tarik Black WR • DET",WR,0,
"Jeshaun Jones WR • MIN",WR,0,0.00
"Trevon Grimes WR • PHI",WR,0,
"Tru Edwards WR • LAR",WR,0,
"Shemar Bridges WR • BAL",WR,0,
"Dominic Lovett WR • DET",WR,0,0.00
"Tyshaun James WR • ATL",WR,0,
"Collin Johnson WR • LV",WR,0,
"Jonathan Duhart WR • DET",WR,0,
"J.J. Jones WR • JAC",WR,0,
"Terrill Davis WR • MIN",WR,0,
"Odieu Hiliare WR • ATL",WR,0,
"Chris Finke WR • CHI",WR,0,
"Kristian Wilkerson WR • BUF",WR,0,
"Jose Barbon WR • DAL",WR,0,
"K.J. Osborn WR • TEN",K,0,
"Sam Wiglusz WR • LAR",WR,0,
"Omari Kelly WR • CHI",WR,0,
"Derrick Dillon WR • CLE",WR,0,
"Brandon Lewis WR • TEN",WR,0,
"Duece Watts WR • PIT",WR,0,
"Lucky Jackson WR • DET",WR,0,
"Jha'Quan Jackson WR • HOU",WR,0,
"Garett Maag WR • MIN",WR,0,
"Kevin Coleman Jr. WR • MIA",WR,0,
"Lawrence Keys III WR • DET",WR,0,
"Taysir Mack WR • SF",WR,0,
"Christion Jones WR • MIA",WR,0,
"Jordan Watkins WR • SF",WR,0,0.00
"Ryan McDaniel WR • JAC",WR,0,
"Lideatrick Griffin WR • GB",WR,0,
"Jakobie Keeney-James WR • GB",WR,0,0.00
"Ihmir Smith-Marsette WR • ARI",WR,0,
"Kaden Prather WR • BUF",WR,0,
"Chase Cota WR • CLE",WR,0,
"JaVonta Payton WR • ARI",WR,0,
"Michael Dereus WR • BAL",WR,0,
"Felton Davis WR • KC",WR,0,
"Corey Crooms Jr. WR • DAL",WR,0,
"Blake Proehl WR • MIN",WR,0,
"Hayden Hatten WR • SEA",WR,0,
"Ke'Shawn Williams WR • CIN",WR,0,0.00
"LaJohntay Wester WR • BAL",WR,0,0.00
"Aaron Anderson WR • CLE",WR,0,
"Kaden Davis WR • CHI",WR,0,0.00
"Odell Beckham Jr. WR • NYG",WR,0,
"Daniel Sobkowicz WR • HOU",WR,0,
"Malik Knowles WR • SF",WR,0,
"Raylen Sharpe WR • IND",WR,0,
"Jadon Janke WR • GB",WR,0,
"Devin Gray WR • KC",WR,0,
"Reggie Virgil WR • ARI",WR,0,
"Bobo Beathard WR • ARI",WR,0,
"Rico Bussey WR • PIT",WR,0,
"Tre Mosley WR • CIN",WR,0,
"Arthur Williams WR • NYJ",WR,0,
"Michael Johnson WR • PHI",WR,0,
"Brennan Eagles WR • DAL",WR,0,
"Hal Presley WR • TEN",WR,0,
"Ja'Corey Brooks WR • WAS",WR,0,0.00
"Bryant Mitchell WR • TB",WR,0,
"Alex Wesley WR • CHI",WR,0,
"Terry Wright WR • MIA",WR,0,
"Deontez Alexander WR • SEA",WR,0,
"Kyrese Rowan WR • DEN",WR,0,
"DeVonte Dedmon WR • MIA",WR,0,
"Jerome Kapp WR • NYJ",WR,0,
"Damion Jeanpiere WR • CAR",WR,0,
"Dan Chisena WR • CAR",WR,0,0.00
"De'Quan Hampton WR • SEA",WR,0,
"Charles Holland WR • CIN",WR,0,
"Robert Lewis WR • MIN",WR,0,
"Ramel Keyton WR • TEN",WR,0,
"Tay Martin WR • DET",WR,0,0.00
"Jalen McCleskey WR • NO",WR,0,
"Noah Thomas WR • CIN",WR,0,
"Jalon Calhoun WR • DET",WR,0,
"Johnny Johnson III WR • HOU",WR,0,
"Bub Means WR • NO",WR,0,
"Jamal Custis WR • PIT",WR,0,
"Zach Pascal WR • NYG",WR,0,
"Marcus Riley WR • NYJ",WR,0,
"Trishton Jackson WR • ARI",WR,0,
"Phil Lutz WR • NE",WR,0,
"Kaden Wetjen WR • PIT",WR,0,
"Whop Philyor WR • MIN",WR,0,
"Kyle Sheets WR • KC",WR,0,
"Justin Hall WR • MIN",WR,0,
"Dillon Bell WR • MIN",WR,0,
"Trayvon Rudolph WR • MIN",WR,0,
"Jaylen Johnson WR • LAC",WR,0,
"Harvey Binford WR • IND",WR,0,
"Bryson Green WR • ARI",WR,0,
"Braydon Johnson WR • BUF",WR,0,
"Roderick Daniels Jr. WR • NO",WR,0,
"Max Tomczak WR • BUF",WR,0,
"Kazmeir Allen WR • WAS",WR,0,
"Jaden Bradley WR • WAS",WR,0,
"Courtney Jackson WR • TEN",WR,0,
"Chandler Brayboy WR • JAC",WR,0,
"DeVonte Christopher WR • FA",WR,0,
"Kai Locksley WR • MIA",WR,0,
"Jon'Vea Johnson WR • CHI",WR,0,
"Brennan Presley WR • LAR",WR,0,0.00
"Landon Lenoir WR • CHI",WR,0,
"Jonathan Adams Jr. WR • DET",WR,0,
"Keelan Marion WR • ATL",WR,0,
"Sahmir Hagans WR • IND",WR,0,
"Jordan Williams-Lambert WR • CHI",WR,0,
"Brevin Easton WR • JAC",WR,0,
"Malick Meiga WR • CAR",WR,0,
"Jalen Williams WR • NYG",WR,0,
"Sam Pinckney WR • CAR",WR,0,
"Dohnte Meyers WR • CIN",WR,0,
"Kobe Prentice WR • CAR",WR,0,
"Trebor Pena WR • JAC",WR,0,
"Austin Willis WR • DET",WR,0,
"Will Sheppard WR • GB",WR,0,
"Miles Boykin WR • CHI",WR,0,
"Jerjuan Newton WR • DEN",WR,0,
"Cam Ross WR • DEN",WR,0,
"Derius Davis WR • LAC",WR,0,0.00
"Kendrick Law WR • DET",WR,0,
"Talolo Limu-Jones WR • CAR",WR,0,
"Dai'Jean Dixon WR • NO",WR,0,
"Cedrick Wilson Jr. WR • DET",WR,0,0.00
"Anthony Miller WR • BAL",WR,0,
"Dalevon Campbell WR • LAC",WR,0,0.00
"Trevon Bradford WR • LAC",WR,0,
"Skyler Bell WR • BUF",WR,0,
"Easop Winston WR • NYJ",WR,0,
"T.J. Vasher WR • DAL",WR,0,
"Jeff Caldwell WR • KC",WR,0,
"Donte Sylencieux WR • BAL",WR,0,
"Landon Parker WR • IND",WR,0,
"Braxton Burmeister WR • LAR",WR,0,
"Hank Beatty WR • TEN",WR,0,
"Stephon Robinson Jr. WR • ARI",WR,0,
"Denzel Boston WR • CLE",WR,0,
"Milton Williams WR • LV",WR,0,
"Arian Smith WR • NYJ",WR,0,0.00
"Omari Evans WR • KC",WR,0,
"Jason Brownlee WR • KC",WR,0,0.00
"Tamorrion Terry WR • SEA",WR,0,
"Mario Williams WR • LAR",WR,0,
"Malik Henry WR • NO",WR,0,
"Kade Warner WR • TB",WR,0,
"Stephen Gosnell WR • BUF",WR,0,
"Armanti Foreman WR • MIN",WR,0,
"Wesley Grimes WR • SF",WR,0,
"Tyler Vaughns WR • PIT",WR,0,
"Mike Strachan WR • WAS",WR,0,
"Kalija Lipscomb WR • TEN",WR,0,
"Dean Patterson WR • TB",WR,0,
"Damien Alford WR • NO",WR,0,
"Josh Vann WR • CAR",WR,0,
"Damon Hazelton WR • HOU",WR,0,
"Mante Morrow WR • LAC",WR,0,
"Amari Cooper WR • LV",WR,0,
"Skyy Moore WR • GB",WR,0,0.00
"Keith Kirkwood WR • BAL",WR,0,
"Tyler Kahmann WR • IND",WR,0,
"Jaylen Jones WR • LAC",WR,0,
"Isaiah Neyor WR • GB",WR,0,
"Je'Quan Burton WR • MIA",WR,0,
"Chris Coleman WR • MIA",WR,0,
"Jalin Hyatt WR • NYG",WR,0,0.00
"Drew Estrada WR • HOU",WR,0,
"Shaq Roland WR • CHI",WR,0,
"Peter LeBlanc WR • CHI",WR,0,
"Kolbe Katsis WR • DEN",WR,0,
"Alex Bachman WR • LV",WR,0,0.00
"Thayer Thomas WR • DEN",WR,0,
"Travell Harris WR • CLE",WR,0,
"Tyler Simmons WR • PIT",WR,0,
"Jared Wayne WR • HOU",WR,0,0.00
"Cody Chrest WR • GB",WR,0,
"Kyle Dixon WR • NE",WR,0,
"Treyvhon Saunders WR • HOU",WR,0,
"Harrison Wallace III WR • ARI",WR,0,
"Dallas Daniels WR • DEN",WR,0,
"Trevion Thompson WR • TEN",WR,0,
"Isaiah Weston WR • CLE",WR,0,
"Henry Litwin WR • CHI",WR,0,
"Josh Johnson WR • DET",WR,0,
"Reggie Brown WR • KC",WR,0,
"Michael Young Jr. WR • HOU",WR,0,
"Jake Herslow WR • SEA",WR,0,
"A.J. Richardson WR • ARI",WR,0,
"Jequez Ezzard WR • WAS",WR,0,
"Omar Bayless WR • KC",WR,0,
"Kendric Pryor WR • CIN",WR,0,
"Keilahn Harris WR • PIT",WR,0,
"Dylan Cantrell WR • WAS",WR,0,
"Latreal Jones WR • TB",WR,0,
"A.T. Perry WR • PIT",WR,0,
"Devonte Robinson WR • GB",WR,0,
"Montana Lemonious-Craig WR • PIT",WR,0,
"Micah Simon WR • CAR",WR,0,
"Robert Woods WR • PIT",WR,0,
"Jazz Ferguson WR • SEA",WR,0,
"Luke Floriea WR • CLE",WR,0,
"Justin Marshall WR • SEA",WR,0,
"Slade Bolden WR • ATL",WR,0,
"Myles Price WR • MIN",WR,0,0.00
"Jacolby George WR • CAR",WR,0,
"DeAndre Thompkins WR • GB",WR,0,
"Isaiah Wooden WR • CLE",WR,0,
"Gage Larvadain WR • CLE",WR,0,0.00
"Marquez Callaway WR • LV",WR,0,
"Barion Brown WR • NO",WR,0,
"Jack Sorenson WR • CIN",WR,0,
"Samson Nacua WR • NO",WR,0,
"Junior Bergen WR • SF",WR,0,
"Cortez Braham Jr. WR • BAL",WR,0,
"Tim Jones WR • JAC",WR,0,0.00
"Johnnie Dixon WR • DAL",WR,0,
"Kawaan Baker WR • GB",WR,0,
"Trevon Clark WR • BAL",WR,0,
"Anthony Ratliff-Williams WR • SEA",WR,0,
"Kekoa Crawford WR • KC",WR,0,
"Da'Quan Felton WR • NYJ",WR,0,
"Kelvin Harmon WR • DAL",WR,0,
"Jalen Royals WR • KC",WR,0,0.00
"Ted Hurst WR • TB",WR,0,
"Makai Lemon WR • PHI",WR,0,
"Charleston Rambo WR • PHI",WR,0,
"Gabriel Benyard WR • BUF",WR,0,
"Luke Wysong WR • MIN",WR,0,
"Praise Olatoke WR • CAR",WR,0,
"Malcome Kennedy WR • NO",WR,0,
"Bryce Oliver WR • TEN",WR,0,0.00
"Brock Rechsteiner WR • NO",WR,0,
"Phillip Brooks WR • KC",WR,0,
"R.J. Starkey WR • GB",WR,0,
"Jaylen Smith WR • SEA",WR,0,
"Terrace Marshall Jr. WR • MIA",WR,0,
"Kisean Johnson WR • GB",WR,0,
"Marcus Green WR • PHI",WR,0,
"Antoine Green WR • DET",WR,0,
"Mathew Sexton WR • MIA",WR,0,
"Artavis Scott WR • HOU",WR,0,
"Austin Proehl WR • NYG",WR,0,
"Samori Toure WR • PHI",WR,0,0.00
"Johnathon Johnson WR • WAS",WR,0,
"Cyrus Allen WR • KC",WR,0,
"Mike Williams WR • LAC",WR,0,
"Dymere Miller WR • NYJ",WR,0,
"Antonio Nunn WR • ATL",WR,0,
"Malik Williams WR • BUF",WR,0,
"River Cracraft WR • WAS",WR,0,0.00
"Donaven McCulley WR • MIA",WR,0,
"Thyrick Pitts WR • GB",WR,0,
"Allen Robinson WR • DET",WR,0,
"TJ Sheffield WR • TEN",WR,0,
"Cornell Powell WR • PIT",WR,0,
"Julian Hicks WR • GB",WR,0,
"Leon Johnson III WR • LAC",WR,0,
"Isaiah Washington WR • BAL",WR,0,
"Josh Reese WR • PHI",WR,0,
"Brandon Hayes WR • PHI",WR,0,
"Jalen Hurd WR • NE",WR,0,
"Savon Scarver WR • CHI",WR,0,
"Devron Harper WR • MIN",WR,0,
"Keric Wheatfall WR • PHI",WR,0,
"Jonathon Rumph WR • NYJ",WR,0,
"John Mitchell WR • SEA",WR,0,
"Reggie Roberson Jr. WR • TEN",WR,0,
"Tyler Boyd WR • TEN",WR,0,
"Tejhaun Palmer WR • ARI",WR,0,0.00
"Devin Carter WR • CAR",WR,0,
"Daniel Arias WR • ARI",WR,0,
"Brelan Chancellor WR • PIT",WR,0,
"Jeremiah Haydel WR • LAR",WR,0,
"Brandon Johnson WR • LV",WR,0,
"JJ Laap WR • LAR",WR,0,
"Terique Owens WR • SF",WR,0,
"Le'Meke Brockington WR • ATL",WR,0,
"Emeka Emezie WR • ATL",WR,0,
"Makai Polk WR • ATL",WR,0,
"Anthony Schwartz WR • MIA",WR,0,
"Eli Stove WR • LAC",WR,0,
"Zavion Thomas WR • CHI",WR,0,
"John Hurst WR • IND",WR,0,
"Jahmal Banks WR • BAL",WR,0,
"Hamze El-Zayat WR • NYJ",WR,0,
"Tyler Hudson WR • LAR",WR,0,
"Dimitri Stanley WR • GB",WR,0,
"Emmanuel Henderson Jr. WR • SEA",WR,0,
"Kevin Kassis WR • SEA",WR,0,
"Travis Jonsen WR • TB",WR,0,
"Malachi Fields WR • NYG",WR,0,
"Jacob Copeland WR • PIT",WR,0,
"Tyler Scott WR • LAR",WR,0,
"Irvin Charles WR • SEA",WR,0,
"David Bell WR • CLE",WR,0,
"Cole Burgess WR • PIT",WR,0,
"Steve Ishmael WR • IND",WR,0,
"Lewis Bond WR • HOU",WR,0,
"T.J. Simmons WR • TB",WR,0,
"Jaray Jenkins WR • PIT",WR,0,
"Erik Ezukanma WR • PHI",WR,0,
"Germie Bernard WR • PIT",WR,0,
"JaQuae Jackson WR • LAC",WR,0,
"Stephen Guidry WR • DAL",WR,0,
"Laviska Shenault Jr. WR • BUF",WR,0,
"Kearis Jackson WR • HOU",WR,0,
"Trent Sherfield WR • BUF",WR,0,0.00
"Jermaine Burton WR • CIN",WR,0,
"Tai Felton WR • MIN",WR,0,0.00
"Reggie Davis WR • DAL",WR,0,
"John Jiles WR • NE",WR,0,
"Ty James WR • MIN",WR,0,
"Kalil Pimpleton WR • NYG",WR,0,
"Malik Cunningham WR • DET",WR,0,0.00
"Jordyn Tyson WR • NO",WR,0,
"Golden Tate WR • TEN",WR,0,
"Juwan Green WR • KC",WR,0,
"Keshunn Abram WR • NYJ",WR,0,
"Romello Brinson WR • DAL",WR,0,
"Shaquan Davis WR • PIT",WR,0,
"Corey Rucker WR • LV",WR,0,
"Andre Miller WR • GB",WR,0,
"Cortrelle Simpson WR • TB",WR,0,
"Dontay Demus Jr. WR • BAL",WR,0,
"DJ Chark WR • ATL",WR,0,
